#      mass       lower
 2.0042e-02  1.0000e+05
 2.0241e-02  1.9909e-03
 2.0770e-02  2.1367e-03
 2.1298e-02  2.1727e-03
 2.1825e-02  2.0191e-03
 2.2352e-02  1.9873e-03
 2.2878e-02  1.9587e-03
 2.3404e-02  1.8835e-03
 2.3929e-02  1.8062e-03
 2.4454e-02  1.6897e-03
 2.4979e-02  1.5819e-03
 2.5502e-02  1.5116e-03
 2.6026e-02  1.5197e-03
 2.6549e-02  1.5058e-03
 2.7071e-02  1.5602e-03
 2.7593e-02  1.7008e-03
 2.8114e-02  1.8309e-03
 2.8635e-02  1.9345e-03
 2.9156e-02  1.9864e-03
 2.9676e-02  2.0082e-03
 3.0195e-02  2.0313e-03
 3.0715e-02  2.0908e-03
 3.1236e-02  2.1365e-03
 3.1760e-02  1.9393e-03
 3.2285e-02  1.7807e-03
 3.2813e-02  1.5390e-03
 3.3342e-02  1.3198e-03
 3.3874e-02  1.1851e-03
 3.4408e-02  1.0764e-03
 3.4944e-02  1.0597e-03
 3.5482e-02  1.1402e-03
 3.6022e-02  1.1756e-03
 3.6564e-02  1.2111e-03
 3.7108e-02  1.1583e-03
 3.7655e-02  1.1891e-03
 3.8203e-02  1.3016e-03
 3.8753e-02  1.3702e-03
 3.9306e-02  1.4422e-03
 3.9861e-02  1.4552e-03
 4.0418e-02  1.5473e-03
 4.0976e-02  1.6279e-03
 4.1536e-02  1.7017e-03
 4.2096e-02  1.7247e-03
 4.2658e-02  1.6587e-03
 4.3220e-02  1.6591e-03
 4.3783e-02  1.6182e-03
 4.4347e-02  1.5662e-03
 4.4912e-02  1.5954e-03
 4.5478e-02  1.6609e-03
 4.6045e-02  1.5883e-03
 4.6613e-02  1.5593e-03
 4.7182e-02  1.3933e-03
 4.7752e-02  1.2427e-03
 4.8322e-02  9.9546e-04
 4.8894e-02  8.6272e-04
 4.9467e-02  7.9091e-04
 5.0040e-02  7.6772e-04
 5.0615e-02  7.9961e-04
 5.1187e-02  8.2908e-04
 5.1757e-02  8.6062e-04
 5.2325e-02  9.2449e-04
 5.2890e-02  1.0323e-03
 5.3453e-02  9.8229e-04
 5.4012e-02  9.9264e-04
 5.4569e-02  1.0574e-03
 5.5124e-02  1.0889e-03
 5.5676e-02  1.1864e-03
 5.6225e-02  1.3373e-03
 5.6772e-02  1.4485e-03
 5.7317e-02  1.4920e-03
 5.7859e-02  1.5167e-03
 5.8399e-02  1.5071e-03
 5.8935e-02  1.4913e-03
 5.9470e-02  1.4973e-03
 6.0002e-02  1.5527e-03
 6.0532e-02  1.5702e-03
 6.1060e-02  1.5333e-03
 6.1586e-02  1.4617e-03
 6.2112e-02  1.3245e-03
 6.2637e-02  1.1395e-03
 6.3160e-02  1.0746e-03
 6.3682e-02  1.0161e-03
 6.4204e-02  1.0010e-03
 6.4724e-02  9.9948e-04
 6.5243e-02  1.0321e-03
 6.5761e-02  1.0045e-03
 6.6277e-02  1.0496e-03
 6.6793e-02  1.0252e-03
 6.7308e-02  1.0107e-03
 6.7820e-02  1.0427e-03
 6.8333e-02  1.1327e-03
 6.8844e-02  1.1754e-03
 6.9354e-02  1.2092e-03
 6.9863e-02  1.2162e-03
 7.0372e-02  1.2419e-03
 7.0879e-02  1.0891e-03
 7.1389e-02  1.0282e-03
 7.1904e-02  9.9526e-04
 7.2421e-02  9.6390e-04
 7.2942e-02  9.7468e-04
 7.3467e-02  9.5464e-04
 7.3994e-02  9.1482e-04
 7.4525e-02  9.2708e-04
 7.5060e-02  9.7049e-04
 7.5598e-02  1.1115e-03
 7.6140e-02  1.3051e-03
 7.6685e-02  1.5685e-03
 7.7234e-02  1.7463e-03
 7.7786e-02  1.7773e-03
 7.8342e-02  1.7073e-03
 7.8902e-02  1.5725e-03
 7.9465e-02  1.5104e-03
 8.0032e-02  1.4948e-03
 8.0603e-02  1.3597e-03
 8.1175e-02  1.1706e-03
 8.1743e-02  9.6548e-04
 8.2309e-02  7.8837e-04
 8.2872e-02  7.0757e-04
 8.3432e-02  6.8174e-04
 8.3989e-02  7.0340e-04
 8.4544e-02  7.1954e-04
 8.5096e-02  7.9146e-04
 8.5644e-02  9.0622e-04
 8.6190e-02  1.0096e-03
 8.6734e-02  1.0034e-03
 8.7274e-02  9.8943e-04
 8.7812e-02  9.5420e-04
 8.8349e-02  9.5993e-04
 8.8881e-02  9.8028e-04
 8.9410e-02  1.0465e-03
 8.9938e-02  1.0604e-03
 9.0463e-02  1.1283e-03
 9.0985e-02  1.2538e-03
 9.1509e-02  1.3466e-03
 9.2034e-02  1.4377e-03
 9.2561e-02  1.4594e-03
 9.3089e-02  1.4016e-03
 9.3617e-02  1.2865e-03
 9.4148e-02  1.1503e-03
 9.4679e-02  1.0181e-03
 9.5213e-02  9.6254e-04
 9.5747e-02  1.0008e-03
 9.6282e-02  1.0910e-03
 9.6819e-02  1.1845e-03
 9.7358e-02  1.2766e-03
 9.7896e-02  1.3212e-03
 9.8438e-02  1.2985e-03
 9.8979e-02  1.3102e-03
 9.9523e-02  1.2657e-03
 1.0007e-01  1.1282e-03
 1.0061e-01  1.0330e-03
 1.0116e-01  8.8587e-04
 1.0171e-01  7.4253e-04
 1.0226e-01  6.6797e-04
 1.0281e-01  6.4437e-04
 1.0336e-01  6.4697e-04
 1.0391e-01  6.7664e-04
