#      mass       lower
 3.4370e-02  4.9695e-04
 3.4578e-02  4.6773e-04
 3.4787e-02  4.0127e-04
 3.4997e-02  4.1731e-04
 3.5208e-02  4.0198e-04
 3.5421e-02  3.9068e-04
 3.5635e-02  3.4363e-04
 3.5850e-02  3.3278e-04
 3.6139e-02  2.9063e-04
 3.6357e-02  4.1214e-04
 3.6577e-02  5.1774e-04
 3.6798e-02  5.3082e-04
 3.7020e-02  5.2238e-04
 3.7169e-02  6.8738e-04
 3.7394e-02  7.6354e-04
 3.7620e-02  7.8426e-04
 3.7923e-02  6.8861e-04
 3.8152e-02  6.1326e-04
 3.8382e-02  6.4579e-04
 3.8614e-02  5.8445e-04
 3.8847e-02  6.9968e-04
 3.9082e-02  6.8004e-04
 3.9318e-02  6.5623e-04
 3.9556e-02  6.8861e-04
 3.9795e-02  6.6447e-04
 4.0035e-02  6.4349e-04
 4.0277e-02  6.6093e-04
 4.0520e-02  7.0345e-04
 4.0765e-02  6.9230e-04
 4.1011e-02  7.3291e-04
 4.1259e-02  8.5734e-04
 4.1508e-02  6.9107e-04
 4.1759e-02  4.4735e-04
 4.2011e-02  3.7902e-04
 4.2265e-02  3.8174e-04
 4.2520e-02  4.0198e-04
 4.2777e-02  4.4259e-04
 4.3035e-02  7.3162e-04
 4.3295e-02  8.3622e-04
 4.3557e-02  8.2002e-04
 4.3820e-02  8.0409e-04
 4.4085e-02  7.9691e-04
 4.4351e-02  6.8005e-04
 4.4619e-02  6.0674e-04
 4.4889e-02  4.8992e-04
 4.5160e-02  5.8758e-04
 4.5432e-02  5.4813e-04
 4.5707e-02  5.6098e-04
 4.5983e-02  6.2876e-04
 4.6261e-02  5.5600e-04
 4.6540e-02  6.9846e-04
 4.6821e-02  6.6329e-04
 4.7104e-02  6.2096e-04
 4.7389e-02  6.3213e-04
 4.7675e-02  6.1545e-04
 4.7963e-02  7.5145e-04
 4.8253e-02  7.5008e-04
 4.8544e-02  7.5815e-04
 4.8837e-02  7.5678e-04
 4.9034e-02  8.0840e-04
 4.9330e-02  8.2734e-04
 4.9628e-02  7.2772e-04
 4.9928e-02  6.7401e-04
 5.0229e-02  8.5428e-04
 5.0533e-02  8.0984e-04
 5.0838e-02  8.1127e-04
 5.1145e-02  6.0783e-04
 5.1454e-02  4.7025e-04
 5.1765e-02  5.4327e-04
 5.2078e-02  4.5056e-04
 5.2392e-02  4.5136e-04
 5.2709e-02  3.9985e-04
 5.3027e-02  5.5304e-04
 5.3347e-02  6.8493e-04
 5.3670e-02  5.5010e-04
 5.3994e-02  4.3867e-04
 5.4211e-02  5.1867e-04
 5.4539e-02  4.3169e-04
 5.4868e-02  5.7721e-04
 5.5199e-02  5.1042e-04
 5.5533e-02  6.0243e-04
 5.5868e-02  6.5390e-04
 5.6206e-02  6.3893e-04
 5.6545e-02  6.9970e-04
 5.6887e-02  5.0230e-04
 5.7231e-02  4.3789e-04
 5.7576e-02  4.6857e-04
 5.7808e-02  6.3214e-04
 5.8157e-02  6.1327e-04
 5.8508e-02  7.4879e-04
 5.8862e-02  7.4079e-04
 5.9217e-02  8.5429e-04
 5.9575e-02  8.2584e-04
 5.9935e-02  6.1001e-04
 6.0297e-02  6.0030e-04
 6.0540e-02  5.8550e-04
 6.0905e-02  7.5679e-04
 6.1273e-02  6.6924e-04
 6.1643e-02  5.8447e-04
 6.2016e-02  6.5391e-04
 6.2390e-02  6.8006e-04
 6.2767e-02  6.2653e-04
 6.3146e-02  7.6903e-04
 6.3528e-02  7.2254e-04
 6.3783e-02  5.9710e-04
 6.4169e-02  5.8970e-04
 6.4556e-02  6.2542e-04
 6.4946e-02  4.2332e-04
 6.5339e-02  3.1829e-04
 6.5733e-02  3.2925e-04
 6.6130e-02  4.1436e-04
 6.6530e-02  5.3274e-04
 6.6797e-02  4.8472e-04
 6.7201e-02  7.2255e-04
 6.7607e-02  8.3180e-04
 6.8015e-02  9.0770e-04
 6.8426e-02  9.2896e-04
 6.8839e-02  9.6957e-04
 6.9255e-02  1.0580e-03
 6.9534e-02  9.1255e-04
 6.9954e-02  8.1711e-04
 7.0376e-02  8.4678e-04
 7.0802e-02  8.4678e-04
 7.1229e-02  7.7041e-04
 7.1659e-02  7.1742e-04
 7.1948e-02  6.6096e-04
 7.2382e-02  7.0348e-04
 7.2820e-02  6.9602e-04
 7.3260e-02  5.8033e-04
 7.3702e-02  6.8128e-04
 7.4147e-02  6.7045e-04
 7.4595e-02  8.7906e-04
 7.4895e-02  7.8012e-04
 7.5348e-02  7.8710e-04
 7.5803e-02  1.0356e-03
 7.6261e-02  9.3731e-04
 7.6721e-02  9.7827e-04
 7.7185e-02  8.3777e-04
 7.7495e-02  9.6439e-04
 7.7963e-02  9.3062e-04
 7.8434e-02  7.0601e-04
 7.8908e-02  8.5281e-04
 7.9385e-02  8.8378e-04
 7.9704e-02  1.0320e-03
 8.0186e-02  1.0192e-03
 8.0670e-02  9.2734e-04
 8.1157e-02  8.6198e-04
 8.1648e-02  6.7766e-04
 8.1976e-02  7.7733e-04
 8.2471e-02  5.0412e-04
 8.2969e-02  4.9170e-04
 8.3471e-02  4.9257e-04
 8.3975e-02  5.8449e-04
 8.4482e-02  6.4583e-04
 8.4822e-02  5.2428e-04
 8.5334e-02  6.9235e-04
 8.5850e-02  8.0988e-04
 8.6368e-02  1.0339e-03
 8.6716e-02  9.5586e-04
 8.7240e-02  8.7751e-04
 8.7767e-02  1.0066e-03
 8.8297e-02  1.0192e-03
 8.8830e-02  1.0229e-03
 8.9367e-02  9.5929e-04
 8.9726e-02  8.0128e-04
 9.0268e-02  1.0120e-03
 9.0814e-02  1.1322e-03
 9.1362e-02  1.0376e-03
 9.1730e-02  1.1567e-03
 9.2284e-02  9.4569e-04
 9.2841e-02  1.1464e-03
 9.3402e-02  9.8357e-04
 9.3966e-02  1.1404e-03
 9.4344e-02  1.2850e-03
 9.4914e-02  1.2030e-03
 9.5488e-02  1.4402e-03
 9.6064e-02  1.4872e-03
 9.6645e-02  1.7428e-03
 9.7033e-02  1.7805e-03
 9.7620e-02  1.7710e-03
 9.8209e-02  1.7869e-03
 9.8802e-02  1.8190e-03
 9.9200e-02  1.6878e-03
 9.9799e-02  1.5058e-03
 1.0040e-01  1.3245e-03
 1.0101e-01  1.3750e-03
 1.0162e-01  1.6171e-03
 1.0203e-01  1.5058e-03
 1.0264e-01  1.3363e-03
 1.0326e-01  1.3997e-03
 1.0389e-01  1.5411e-03
 1.0431e-01  1.4377e-03
 1.0494e-01  1.5578e-03
 1.0557e-01  1.8353e-03
 1.0621e-01  2.0607e-03
 1.0663e-01  2.2973e-03
 1.0728e-01  2.4322e-03
 1.0793e-01  2.6165e-03
 1.0858e-01  2.5841e-03
 1.0923e-01  2.7456e-03
 1.0967e-01  2.6971e-03
 1.1034e-01  2.6541e-03
 1.1100e-01  2.7850e-03
 1.1167e-01  3.0445e-03
 1.1212e-01  3.1776e-03
 1.1280e-01  3.1719e-03
 1.1348e-01  3.6320e-03
 1.1417e-01  3.6127e-03
 1.1463e-01  3.1946e-03
 1.1532e-01  3.3047e-03
 1.1602e-01  3.7039e-03
 1.1672e-01  4.0782e-03
 1.1719e-01  4.7877e-03
 1.1789e-01  3.4369e-03
 1.1861e-01  5.7217e-03
