#      mass       lower       upper
 1.0300e-03  3.8304e-08  1.2447e-03
 1.0381e-03  3.7623e-08  1.1391e-03
 1.0449e-03  3.7042e-08  1.1121e-03
 1.0459e-03  3.6955e-08  1.1021e-03
 1.0573e-03  3.6023e-08  9.8085e-04
 1.0638e-03  3.5587e-08  9.0482e-04
 1.0924e-03  3.3604e-08  8.2033e-04
 1.1048e-03  3.2702e-08  7.1872e-04
 1.1276e-03  3.0977e-08  6.7281e-04
 1.1664e-03  2.8614e-08  5.8669e-04
 1.1680e-03  2.8524e-08  5.8281e-04
 1.1700e-03  2.8414e-08  5.7091e-04
 1.1826e-03  2.7705e-08  5.4787e-04
 1.2113e-03  2.7491e-08  5.2825e-04
 1.3114e-03  2.6819e-08  4.5349e-04
 1.3578e-03  2.6501e-08  4.2598e-04
 1.4255e-03  2.6385e-08  4.0346e-04
 1.5453e-03  2.6195e-08  3.6023e-04
 1.5590e-03  2.6173e-08  3.5568e-04
 1.5961e-03  2.6175e-08  3.4634e-04
 1.6445e-03  2.6177e-08  3.3521e-04
 1.7898e-03  2.6185e-08  2.9927e-04
 1.8693e-03  2.6240e-08  2.8614e-04
 1.8849e-03  2.6252e-08  2.8258e-04
 1.9606e-03  2.6303e-08  2.6456e-04
 2.0550e-03  2.6367e-08  2.5491e-04
 2.1541e-03  2.6458e-08  2.4429e-04
 2.3035e-03  2.6588e-08  2.2729e-04
 2.3595e-03  2.6637e-08  2.2082e-04
 2.4577e-03  2.6736e-08  2.1205e-04
 2.4638e-03  2.6742e-08  2.1149e-04
 2.7092e-03  2.6983e-08  1.8936e-04
 2.8003e-03  2.7080e-08  1.8351e-04
 2.8455e-03  2.7125e-08  1.8054e-04
 3.1105e-03  2.7389e-08  1.6270e-04
 3.1878e-03  2.7468e-08  1.5940e-04
 3.5391e-03  2.7812e-08  1.4341e-04
 3.5713e-03  2.7844e-08  1.4188e-04
 3.6260e-03  2.7900e-08  1.3976e-04
 3.6282e-03  2.7902e-08  1.3968e-04
 4.1004e-03  2.8348e-08  1.2126e-04
 4.3736e-03  2.8602e-08  1.1391e-04
 4.3875e-03  2.8614e-08  1.1354e-04
 4.6826e-03  2.8874e-08  1.0526e-04
 4.7079e-03  2.8896e-08  1.0452e-04
 4.7383e-03  2.8922e-08  1.0358e-04
 4.9258e-03  2.9081e-08  9.7569e-05
 5.4054e-03  2.9485e-08  9.1062e-05
 5.4412e-03  2.9514e-08  9.0486e-05
 6.0340e-03  2.9989e-08  8.0702e-05
 6.2063e-03  3.0120e-08  7.7628e-05
 6.7141e-03  3.0506e-08  7.1875e-05
 6.8441e-03  3.0604e-08  7.0369e-05
 7.1258e-03  3.0806e-08  6.6989e-05
 7.7594e-03  3.1256e-08  6.1702e-05
 7.9145e-03  3.1361e-08  6.0337e-05
 8.1814e-03  3.1540e-08  5.8058e-05
 8.3236e-03  3.1635e-08  5.7092e-05
 8.7930e-03  3.1947e-08  5.3900e-05
 9.3937e-03  3.2322e-08  4.9517e-05
 1.0197e-02  3.2812e-08  4.5686e-05
 1.0265e-02  3.2852e-08  4.5349e-05
 1.0785e-02  3.3153e-08  4.2744e-05
 1.1278e-02  3.3439e-08  4.0984e-05
 1.1802e-02  3.3726e-08  3.9024e-05
 1.2383e-02  3.4040e-08  3.6890e-05
 1.2686e-02  3.4204e-08  3.6022e-05
 1.2765e-02  3.4246e-08  3.5801e-05
 1.4218e-02  3.4989e-08  3.1451e-05
 1.5621e-02  3.5667e-08  2.8614e-05
 1.5974e-02  3.5835e-08  2.7600e-05
 1.6317e-02  3.5998e-08  2.7135e-05
 1.6324e-02  3.6002e-08  2.7125e-05
 1.6329e-02  3.6003e-08  2.7117e-05
 1.6372e-02  3.6023e-08  2.7053e-05
 1.7747e-02  3.6645e-08  2.4892e-05
 1.8456e-02  3.6961e-08  2.3793e-05
 1.8743e-02  3.7085e-08  2.3334e-05
 1.9242e-02  3.7290e-08  2.2729e-05
 2.0858e-02  3.7949e-08  2.0732e-05
 2.1520e-02  3.8206e-08  1.9855e-05
 2.2411e-02  3.8544e-08  1.9112e-05
 2.3621e-02  3.8977e-08  1.8054e-05
 2.4708e-02  3.9362e-08  1.7077e-05
 2.6631e-02  4.0026e-08  1.5816e-05
 2.7037e-02  4.0162e-08  1.5537e-05
 2.8369e-02  4.0600e-08  1.4664e-05
 2.9000e-02  4.0804e-08  1.4341e-05
 3.0072e-02  4.1148e-08  1.3796e-05
 3.2571e-02  4.1929e-08  1.2434e-05
 3.5430e-02  4.2796e-08  1.1391e-05
 3.6240e-02  4.3037e-08  1.1089e-05
 3.7397e-02  4.3357e-08  1.0641e-05
 3.8286e-02  4.3610e-08  1.0264e-05
 3.9286e-02  4.3890e-08  9.8226e-06
 4.2938e-02  4.4898e-08  9.1436e-06
 4.3162e-02  4.4959e-08  9.0948e-06
 4.3375e-02  4.5017e-08  9.0482e-06
 4.4610e-02  4.5352e-08  8.6657e-06
 4.6241e-02  4.5777e-08  8.1325e-06
 4.8630e-02  4.6394e-08  7.8044e-06
 4.9299e-02  4.6573e-08  7.7100e-06
 5.2667e-02  4.7440e-08  7.1876e-06
 5.4732e-02  4.7964e-08  6.8609e-06
 5.6603e-02  4.8446e-08  6.5508e-06
 5.8996e-02  4.9080e-08  6.1171e-06
 5.9434e-02  4.9195e-08  6.0835e-06
 6.4150e-02  5.0344e-08  5.7092e-06
 6.4990e-02  5.0545e-08  5.6110e-06
 6.9081e-02  5.1567e-08  5.0591e-06
 6.9226e-02  5.1604e-08  5.0385e-06
 7.4618e-02  5.2933e-08  4.7248e-06
 7.7465e-02  5.3638e-08  4.5361e-06
 7.7482e-02  5.3643e-08  4.5350e-06
 8.5672e-02  5.5646e-08  3.9713e-06
 9.1471e-02  5.7094e-08  3.6969e-06
 9.3375e-02  5.7565e-08  3.6023e-06
 9.5709e-02  5.8137e-08  3.4415e-06
 9.6991e-02  5.8449e-08  3.3998e-06
 9.8364e-02  5.8794e-08  3.3545e-06
 1.0832e-01  6.1204e-08  3.0170e-06
 1.1256e-01  6.2277e-08  2.8613e-06
 1.1294e-01  6.2372e-08  2.8476e-06
 1.1425e-01  6.2697e-08  2.8069e-06
 1.2076e-01  6.4289e-08  2.6293e-06
 1.2967e-01  6.6500e-08  2.3646e-06
 1.3413e-01  6.7611e-08  2.2729e-06
 1.3443e-01  6.7686e-08  2.2669e-06
 1.4888e-01  7.1338e-08  1.9588e-06
 1.4939e-01  7.1468e-08  1.9475e-06
 1.5091e-01  7.1875e-08  1.9126e-06
 1.5242e-01  7.2296e-08  1.8776e-06
 1.5914e-01  7.4139e-08  1.8054e-06
 1.6551e-01  7.5847e-08  1.7096e-06
 1.7094e-01  7.7371e-08  1.6235e-06
 1.8297e-01  8.0789e-08  1.4931e-06
 1.8808e-01  8.2311e-08  1.4340e-06
 1.9626e-01  8.4688e-08  1.3401e-06
 2.0107e-01  8.6908e-08  1.2283e-06
 2.0461e-01  8.8931e-08  1.1391e-06
 2.0739e-01  9.0486e-08  1.0985e-06
 2.1501e-01  9.4824e-08  9.7843e-07
 2.1734e-01  9.6108e-08  9.3143e-07
 2.1860e-01  9.7015e-08  9.0483e-07
 2.2534e-01  1.0171e-07  8.1034e-07
 2.3047e-01  1.0464e-07  7.4623e-07
 2.3429e-01  1.0676e-07  7.2741e-07
 2.3601e-01  1.0795e-07  7.1876e-07
 2.4492e-01  1.1392e-07  6.5946e-07
 2.5211e-01  1.1894e-07  6.0738e-07
 2.5508e-01  1.2157e-07  5.8457e-07
 2.5685e-01  1.2311e-07  5.7093e-07
 2.5872e-01  1.2473e-07  5.5649e-07
 2.7004e-01  1.3353e-07  5.0162e-07
 2.7901e-01  1.4229e-07  4.5349e-07
 2.8018e-01  1.4341e-07  4.4850e-07
 2.8761e-01  1.5127e-07  4.1624e-07
 2.9706e-01  1.6571e-07  3.7176e-07
 2.9967e-01  1.6973e-07  3.6337e-07
 3.0268e-01  1.7413e-07  3.4156e-07
 3.0494e-01  1.7930e-07  3.2427e-07
 3.0700e-01  1.8576e-07  3.0785e-07
 3.1277e-01  2.0203e-07  2.9515e-07
 3.1338e-01  2.0354e-07  2.9387e-07
 3.1532e-01  2.1963e-07  2.9204e-07
 3.1593e-01  2.4195e-07  2.9934e-07
