#      mass       lower       upper
 1.3443e-01  6.7704e-08  2.2675e-06
 1.4888e-01  7.1357e-08  1.9594e-06
 1.4939e-01  7.1487e-08  1.9480e-06
 1.5091e-01  7.1894e-08  1.9131e-06
 1.5242e-01  7.2316e-08  1.8782e-06
 1.5914e-01  7.4159e-08  1.8059e-06
 1.6551e-01  7.5867e-08  1.7101e-06
 1.7094e-01  7.7392e-08  1.6240e-06
 1.8297e-01  8.0810e-08  1.4935e-06
 1.8808e-01  8.2333e-08  1.4345e-06
 1.9626e-01  8.4711e-08  1.3405e-06
 2.0107e-01  8.6931e-08  1.2287e-06
 2.0461e-01  8.8955e-08  1.1395e-06
 2.0739e-01  9.0510e-08  1.0989e-06
 2.1501e-01  9.4849e-08  9.7871e-07
 2.1734e-01  9.6134e-08  9.3170e-07
 2.1860e-01  9.7041e-08  9.0509e-07
 2.2534e-01  1.0174e-07  8.1057e-07
 2.3047e-01  1.0467e-07  7.4644e-07
 2.3429e-01  1.0679e-07  7.2762e-07
 2.3601e-01  1.0798e-07  7.1896e-07
 2.4492e-01  1.1395e-07  6.5965e-07
 2.5211e-01  1.1897e-07  6.0755e-07
 2.5508e-01  1.2160e-07  5.8473e-07
 2.5685e-01  1.2314e-07  5.7109e-07
 2.5872e-01  1.2476e-07  5.5664e-07
 2.7004e-01  1.3357e-07  5.0176e-07
 2.7901e-01  1.4233e-07  4.5362e-07
 2.8018e-01  1.4345e-07  4.4862e-07
 2.8761e-01  1.5131e-07  4.1636e-07
 2.9706e-01  1.6575e-07  3.7186e-07
 2.9967e-01  1.6977e-07  3.6347e-07
 3.0268e-01  1.7418e-07  3.4166e-07
 3.0494e-01  1.7935e-07  3.2436e-07
 3.0700e-01  1.8581e-07  3.0794e-07
 3.1277e-01  2.0208e-07  2.9523e-07
 3.1338e-01  2.0359e-07  2.9395e-07
 3.1532e-01  2.1969e-07  2.9212e-07
 3.1593e-01  2.4202e-07  2.9942e-07
