#      mass       lower
 8.9907e-03  8.3971e-04
 9.0814e-03  7.0152e-04
 9.1546e-03  7.7222e-04
 9.2284e-03  8.2931e-04
 9.3215e-03  7.3858e-04
 9.3967e-03  7.5321e-04
 9.4724e-03  7.0899e-04
 9.5488e-03  6.9522e-04
 9.6258e-03  6.1944e-04
 9.7034e-03  5.3271e-04
 9.8013e-03  5.8223e-04
 9.8803e-03  5.1880e-04
 9.9599e-03  5.3420e-04
 1.0040e-02  5.3690e-04
 1.0121e-02  4.3922e-04
 1.0182e-02  5.0856e-04
 1.0264e-02  3.6387e-04
 1.0347e-02  4.2780e-04
 1.0431e-02  4.2264e-04
 1.0515e-02  5.6364e-04
 1.0599e-02  5.9124e-04
 1.0663e-02  6.0289e-04
 1.0749e-02  5.5464e-04
 1.0836e-02  5.6553e-04
 1.0923e-02  5.5655e-04
 1.1034e-02  5.9116e-04
 1.1123e-02  6.1694e-04
 1.1235e-02  5.6645e-04
 1.1325e-02  5.6744e-04
 1.1440e-02  5.4568e-04
 1.1532e-02  5.4857e-04
 1.1625e-02  4.8637e-04
 1.1742e-02  4.4328e-04
 1.1837e-02  4.8799e-04
 1.1932e-02  5.4657e-04
 1.2028e-02  5.9320e-04
 1.2125e-02  5.5046e-04
 1.2223e-02  5.5537e-04
 1.2322e-02  5.3310e-04
 1.2421e-02  4.1368e-04
 1.2521e-02  4.4893e-04
 1.2622e-02  4.1492e-04
 1.2724e-02  4.1628e-04
 1.2827e-02  4.3941e-04
 1.2930e-02  5.3211e-04
 1.3034e-02  4.9998e-04
 1.3139e-02  5.3974e-04
 1.3245e-02  4.6238e-04
 1.3325e-02  5.0803e-04
 1.3433e-02  4.4704e-04
 1.3541e-02  3.0891e-04
 1.3623e-02  3.7255e-04
 1.3733e-02  3.4205e-04
 1.3843e-02  4.5415e-04
 1.3927e-02  5.0350e-04
 1.4039e-02  5.9319e-04
 1.4124e-02  5.5435e-04
 1.4238e-02  5.7038e-04
 1.4324e-02  5.2083e-04
 1.4439e-02  5.7140e-04
 1.4527e-02  5.2455e-04
 1.4644e-02  4.3589e-04
 1.4762e-02  4.8241e-04
 1.4881e-02  5.9957e-04
 1.5001e-02  6.8899e-04
 1.5122e-02  6.4501e-04
 1.5244e-02  6.5778e-04
 1.5366e-02  6.2243e-04
 1.5459e-02  6.3024e-04
 1.5584e-02  5.2924e-04
 1.5710e-02  4.3043e-04
 1.5836e-02  4.2359e-04
 1.5964e-02  5.0258e-04
 1.6060e-02  5.4359e-04
 1.6190e-02  4.9724e-04
 1.6320e-02  4.8846e-04
 1.6419e-02  5.3780e-04
 1.6551e-02  5.3303e-04
 1.6685e-02  4.7727e-04
