0.,-4.041240535550953,-4.033412556054351,-4.44755122364831
0.1,-4.041225921875653,-4.033397942358925,-4.447410306048483
0.2,-4.0412027627755105,-4.033374783226883,-4.447187153856954
0.30000000000000004,-4.041166063134028,-4.033338083534844,-4.446833950540964
0.4,-4.041107910824296,-4.0332799311449845,-4.446275335169609
0.5,-4.041015777512698,-4.033187797706392,-4.4453929226210755
0.6000000000000001,-4.0408698360811215,-4.033041856073545,-4.444001696913912
0.7000000000000001,-4.040638735228532,-4.032810754901963,-4.441814849759835
0.8,-4.040272968119833,-4.032444987287694,-4.438393421023165
0.9,-4.039694525395188,-4.031866543761774,-4.433078886993217
1.,-4.038780900123021,-4.030952917219673,-4.424913615219426
1.1,-4.037340729874699,-4.029512744958641,-4.412570372853716
1.2000000000000002,-4.035077600569116,-4.027249612463127,-4.3943403609884495
1.3,-4.031538407871079,-4.023710414709392,-4.36825832896836
1.4000000000000001,-4.02604471276318,-4.0182167115887495,-4.332432048925223
1.5,-4.0176128542859155,-4.0097848404121414,-4.285536779121046
1.6,-4.004885753300795,-3.9970577192999146,-4.22725969329737
1.7000000000000002,-3.9861283731123254,-3.9783003072121264,-4.158416236379986
1.8,-3.9593666935115794,-3.951538577054353,-4.08065586774676
1.9000000000000001,-3.922733212171419,-3.9149050155866676,-3.9959585842450296
2.,-3.8749672517968388,-3.8671389282184254,-3.9061999744071776
2.1,-3.815843313949549,-3.8080147890995146,-3.812919433176229
2.2,-3.74625514702082,-3.7384263031761824,-3.7172684568075036
2.3000000000000003,-3.667895729262883,-3.66006637984441,-3.6200576675342004
2.4000000000000004,-3.5827501547949048,-3.574920004092234,-3.5218356080276543
2.5,-3.4926738409048697,-3.4848424202431163,-3.42296407802718
2.6,-3.399176655885233,-3.3913432224508315,-3.323677738208404
2.7,-3.3033816871647703,-3.2955450636425714,-3.2241270365589463
2.8000000000000003,-3.2060766262139357,-3.1982349465972764,-3.1244075113118175
2.9000000000000004,-3.1077931498803353,-3.099943456527161,-3.024579125508154
3.,-3.008881252091651,-3.001018856900512,-2.9246786909877205
3.1,-2.909567474757191,-2.90168494619441,-2.8247276055265305
3.2,-2.8099965844731756,-2.8020821408499064,-2.7247363869021193
3.3000000000000003,-2.7102598584927224,-2.7022948182901207,-2.624706906451876
3.4000000000000004,-2.610413585042014,-2.6023683179245043,-2.524632771059079
3.5,-2.510490728004927,-2.5023182174120544,-2.424497916078036
3.6,-2.4105078452335613,-2.402133434883737,-2.3242730806947
3.7,-2.310468577851886,-2.3017735925704743,-2.2239093524953177
3.8000000000000003,-2.210364387436941,-2.20115984863276,-2.1233272589319823
3.9000000000000004,-2.1101726559486145,-2.100156796024275,-2.022398723883862
4.,-2.009851686053767,-1.998540492932307,-1.9209171530648395
4.1000000000000005,-1.9093314142410363,-1.8959430538770354,-1.8185469939618641
4.2,-1.808497565594672,-1.7917546769908081,-1.7147360139111945
4.3,-1.7071651494023021,-1.6849419403339283,-1.608555111398113
4.4,-1.6050338056675417,-1.5736835677237149,-1.4983834397619655
4.5,-1.5016106681079882,-1.4545488471949874,-1.3812177416675513
4.6000000000000005,-1.3960712152613324,-1.3202770819169118,-1.2508842257572568
4.7,-1.2869908880807606,-1.1516515389471582,-1.0919742075359393
4.800000000000001,-1.1717729304061293,-0.8585363276038274,-0.8440742458162565
4.9,-1.0452304924365154,-0.8107699986701072,-0.613047995743716
5.,-0.8951233273284073,-1.0024225646982023,-0.8825407847062781
5.1000000000000005,-0.6800501011770292,-1.0707709571159139,-0.9630092922102628
5.2,-0.09585588616951604,-1.1049342928708048,-1.0017627054585996
5.300000000000001,-0.615144843778782,-1.1240162621089207,-1.0230757457555955
5.4,-0.7135402267846859,-1.135246838908622,-1.0355209504106053
5.5,-0.7584746828515173,-1.1420451941132777,-1.0430215179092914
5.6000000000000005,-0.7826841528878843,-1.14622767605264,-1.0476241303563372
5.7,-0.7966778319431514,-1.1488257866076066,-1.0504787756648257
5.800000000000001,-0.8050646946860434,-1.1504492319246662,-1.052260815383921
5.9,-0.810194487021204,-1.1514673466700196,-1.0533777279272372
6.,-0.8133699043420424,-1.1521072861727097,-1.0540795075705647
6.1000000000000005,-0.8153498252415847,-1.152510092489149,-1.0545211364570362
6.2,-0.8165898455996922,-1.1527638621714442,-1.0547993240144935
6.300000000000001,-0.8173686176949393,-1.152923827557046,-1.0549746653017322
6.4,-0.8178585564702554,-1.1530246982926442,-1.055085225369537
6.5,-0.8181671191282828,-1.153088319323112,-1.0551549551036923
6.6000000000000005,-0.818361583642113,-1.1531284518907932,-1.0551989400732689
6.7,-0.8184841929094824,-1.1531537700132846,-1.0552266881293364
6.800000000000001,-0.8185615185215137,-1.1531697431498853,-1.0552441941448696
6.9,-0.8186102935202694,-1.1531798209132145,-1.0552552389678262
7.,-0.8186410628278575,-1.1531861793113618,-1.0552622074909483
