#      mass       lower
 3.4370e-02  1.8963e-04
 3.4578e-02  1.7848e-04
 3.4787e-02  1.5312e-04
 3.4997e-02  1.5924e-04
 3.5208e-02  1.5339e-04
 3.5421e-02  1.4908e-04
 3.5635e-02  1.3113e-04
 3.5850e-02  1.2699e-04
 3.6139e-02  1.1090e-04
 3.6357e-02  1.5727e-04
 3.6577e-02  1.9756e-04
 3.6798e-02  2.0255e-04
 3.7020e-02  1.9933e-04
 3.7169e-02  2.6229e-04
 3.7394e-02  2.9135e-04
 3.7620e-02  2.9926e-04
 3.7923e-02  2.6276e-04
 3.8152e-02  2.3401e-04
 3.8382e-02  2.4642e-04
 3.8614e-02  2.2302e-04
 3.8847e-02  2.6699e-04
 3.9082e-02  2.5949e-04
 3.9318e-02  2.5041e-04
 3.9556e-02  2.6276e-04
 3.9795e-02  2.5355e-04
 4.0035e-02  2.4555e-04
 4.0277e-02  2.5220e-04
 4.0520e-02  2.6842e-04
 4.0765e-02  2.6417e-04
 4.1011e-02  2.7967e-04
 4.1259e-02  3.2715e-04
 4.1508e-02  2.6370e-04
 4.1759e-02  1.7070e-04
 4.2011e-02  1.4463e-04
 4.2265e-02  1.4567e-04
 4.2520e-02  1.5339e-04
 4.2777e-02  1.6889e-04
 4.3035e-02  2.7917e-04
 4.3295e-02  3.1909e-04
 4.3557e-02  3.1291e-04
 4.3820e-02  3.0683e-04
 4.4085e-02  3.0409e-04
 4.4351e-02  2.5950e-04
 4.4619e-02  2.3152e-04
 4.4889e-02  1.8695e-04
 4.5160e-02  2.2421e-04
 4.5432e-02  2.0916e-04
 4.5707e-02  2.1406e-04
 4.5983e-02  2.3992e-04
 4.6261e-02  2.1216e-04
 4.6540e-02  2.6652e-04
 4.6821e-02  2.5310e-04
 4.7104e-02  2.3695e-04
 4.7389e-02  2.4121e-04
 4.7675e-02  2.3485e-04
 4.7963e-02  2.8674e-04
 4.8253e-02  2.8622e-04
 4.8544e-02  2.8930e-04
 4.8837e-02  2.8878e-04
 4.9034e-02  3.0847e-04
 4.9330e-02  3.1570e-04
 4.9628e-02  2.7769e-04
 4.9928e-02  2.5719e-04
 5.0229e-02  3.2598e-04
 5.0533e-02  3.0902e-04
 5.0838e-02  3.0957e-04
 5.1145e-02  2.3194e-04
 5.1454e-02  1.7944e-04
 5.1765e-02  2.0730e-04
 5.2078e-02  1.7193e-04
 5.2392e-02  1.7223e-04
 5.2709e-02  1.5258e-04
 5.3027e-02  2.1103e-04
 5.3347e-02  2.6136e-04
 5.3670e-02  2.0991e-04
 5.3994e-02  1.6739e-04
 5.4211e-02  1.9792e-04
 5.4539e-02  1.6473e-04
