#      mass       lower
 8.9907e-03  7.1492e-05
 9.0814e-03  6.4688e-05
 9.1546e-03  6.7803e-05
 9.2284e-03  7.0158e-05
 9.3215e-03  6.5662e-05
 9.3967e-03  6.6097e-05
 9.4724e-03  6.3772e-05
 9.5488e-03  6.2875e-05
 9.6258e-03  5.8931e-05
 9.7034e-03  5.4183e-05
 9.8013e-03  5.6547e-05
 9.8803e-03  5.2973e-05
 9.9599e-03  5.3611e-05
 1.0040e-02  5.3555e-05
 1.0121e-02  4.7821e-05
 1.0182e-02  5.1685e-05
 1.0264e-02  4.2564e-05
 1.0347e-02  4.6664e-05
 1.0431e-02  4.6183e-05
 1.0515e-02  5.3775e-05
 1.0599e-02  5.4944e-05
 1.0663e-02  5.5356e-05
 1.0749e-02  5.2769e-05
 1.0836e-02  5.3112e-05
 1.0923e-02  5.2467e-05
 1.1034e-02  5.3909e-05
 1.1123e-02  5.4931e-05
 1.1235e-02  5.2259e-05
 1.1325e-02  5.2110e-05
 1.1440e-02  5.0802e-05
 1.1532e-02  5.0752e-05
 1.1625e-02  4.7442e-05
 1.1742e-02  4.4942e-05
 1.1837e-02  4.7124e-05
 1.1932e-02  4.9846e-05
 1.2028e-02  5.1859e-05
 1.2125e-02  4.9657e-05
 1.2223e-02  4.9702e-05
 1.2322e-02  4.8453e-05
 1.2421e-02  4.2192e-05
 1.2521e-02  4.3910e-05
 1.2622e-02  4.1947e-05
 1.2724e-02  4.1864e-05
 1.2827e-02  4.2925e-05
 1.2930e-02  4.7320e-05
 1.3034e-02  4.5614e-05
 1.3139e-02  4.7320e-05
 1.3245e-02  4.3437e-05
 1.3325e-02  4.5524e-05
 1.3433e-02  4.2387e-05
 1.3541e-02  3.4522e-05
 1.3623e-02  3.8214e-05
 1.3733e-02  3.6343e-05
 1.3843e-02  4.2140e-05
 1.3927e-02  4.4377e-05
 1.4039e-02  4.8246e-05
 1.4124e-02  4.6400e-05
 1.4238e-02  4.6936e-05
 1.4324e-02  4.4590e-05
 1.4439e-02  4.6675e-05
 1.4527e-02  4.4465e-05
 1.4644e-02  4.0157e-05
 1.4762e-02  4.2211e-05
 1.4881e-02  4.7233e-05
