"{0., -4.789013406394016, -4.894197872360479, -5.266314965746048}","{0.1, -4.7889987927239615, -4.894183258690425, -5.266174048169372}","{0.2, -4.78897563363213, -4.894160099598593, -5.265950896014533}","{0.30000000000000004, -4.78893893400382, -4.894123399970283, -5.2655976927566925}","{0.4, -4.788880781714966, -4.8940652476814295, -5.265039077477501}","{0.5, -4.788788648436457, -4.893973114402919, -5.264156665075033}","{0.6000000000000001, -4.788642707057322, -4.8938271730237854, -5.26276543959937}","{0.7000000000000001, -4.7884116062878475, -4.893596072254311, -5.260578592812196}","{0.8, -4.788045839310878, -4.893230305277341, -5.25715716465703}","{0.9, -4.787467396795009, -4.892651862761472, -5.251842631548701}","{1., -4.786553771853728, -4.891738237820191, -5.24367736123558}","{1.1, -4.785113602129828, -4.890298068096291, -5.231334121184874}","{1.2000000000000002, -4.782850473655396, -4.888034939621859, -5.213104112988644}","{1.3, -4.779311282274645, -4.884495748241108, -5.187022086783584}","{1.4000000000000001, -4.773817589254505, -4.879002055220968, -5.151195815956647}","{1.5, -4.765385734086114, -4.870570200052577, -5.104300560759166}","{1.6, -4.7526586383452045, -4.857843104311668, -5.046023498085542}","{1.7000000000000002, -4.73390126646825, -4.839085732434713, -4.977180077858525}","{1.8, -4.707139600040368, -4.812324066006831, -4.8994197673756235}","{1.9000000000000001, -4.6705061395777925, -4.775690605544256, -4.814722576035978}","{2., -4.622740212291958, -4.727924678258421, -4.724964112265268}","{2.1, -4.563616326886806, -4.668800792853269, -4.631683802535339}","{2.2, -4.494028243073291, -4.5992127090397545, -4.5360331930715105}","{2.3000000000000003, -4.415668957044156, -4.520853423010619, -4.43882298530455}","{2.4000000000000004, -4.3305235913524225, -4.435708057318886, -4.340601847426639}","{2.5, -4.240447608350848, -4.345632074317312, -4.241731778117125}","{2.6, -4.146950947755112, -4.252135413721575, -4.142447753357635}","{2.7, -4.051156810193115, -4.156341276159578, -4.042900720880438}","{2.8000000000000003, -3.9538530665461904, -4.0590375325126535, -3.9431870110064486}","{2.9000000000000004, -3.8555716780149587, -3.960756143981422, -3.8433678422671136}","{3., -3.756663089211155, -3.8618475551776177, -3.743482016610625}","{3.1, -3.6573545563675958, -3.762539022334059, -3.643554086651859}","{3.2, -3.557791978300973, -3.6629764442674357, -3.5435995720842164}","{3.3000000000000003, -3.4580684269490805, -3.5632528929155436, -3.443628276354938}","{3.4000000000000004, -3.3582430355149553, -3.463427501481418, -3.343646389477884}","{3.5, -3.2583532783577662, -3.3635377443242294, -3.2436578188632876}","{3.6, -3.158422865697928, -3.2636073316643905, -3.1436650306274943}","{3.7, -3.058466783818162, -3.1636512497846248, -3.0436695810663275}","{3.8000000000000003, -2.9584944988496877, -3.063678964816151, -2.9436724522481947}","{3.9000000000000004, -2.858511987672631, -2.963696453639094, -2.843674263861015}","{4., -2.7585230230986926, -2.8637074890651557, -2.743675406919206}","{4.1000000000000005, -2.6585299862703864, -2.7637144522368495, -2.643676128143262}","{4.2, -2.5585343798495983, -2.6637188458160614, -2.5436765832061106}","{4.3, -2.458537152056411, -2.5637216180228743, -2.4436768703318474}","{4.4, -2.35853890121887, -2.463723367185333, -2.343677051496135}","{4.5, -2.25854000487302, -2.3637244708394833, -2.243677165803151}","{4.6000000000000005, -2.1585407012345974, -2.2637251672010605, -2.1436772379260325}","{4.7, -2.058541140610199, -2.1637256065766617, -2.0436772834325074}","{4.800000000000001, -1.9585414178379181, -2.063725883804381, -1.943677312145156}","{4.9, -1.8585415927569666, -1.9637260587234298, -1.8436773302616154}","{5., -1.7585417031234976, -1.8637261690899605, -1.7436773416923292}","{5.1000000000000005, -1.6585417727600988, -1.763726238726562, -1.6436773489046215}","{5.2, -1.5585418166978362, -1.6637262826642991, -1.5436773534552715}","{5.300000000000001, -1.4585418444206781, -1.563726310387141, -1.4436773563265364}","{5.4, -1.3585418619126113, -1.4637263278790742, -1.3436773581381831}","{5.5, -1.2585418729492759, -1.3637263389157388, -1.243677359281255}","{5.6000000000000005, -1.1585418799129399, -1.2637263458794028, -1.1436773600024837}","{5.7, -1.0585418843067158, -1.1637263502731787, -1.0436773604575489}","{5.800000000000001, -0.9585418870790001, -1.063726353045463, -0.943677360744675}","{5.9, -0.858541888828194, -0.9637263547946571, -0.8436773609258399}","{6., -0.758541889931861, -0.8637263558983239, -0.7436773610401474}","{6.1000000000000005, -0.6585418906282269, -0.7637263565946899, -0.6436773611122699}","{6.2, -0.5585418910676048, -0.6637263570340679, -0.5436773611577767}","{6.300000000000001, -0.4585418913448328, -0.5637263573112958, -0.44367736118648887}","{6.4, -0.35854189151975246, -0.46372635748621543, -0.3436773612046057}","{6.5, -0.2585418916301194, -0.3637263575965825, -0.2436773612160367}","{6.6000000000000005, -0.15854189169975558, -0.2637263576662186, -0.1436773612232485}","{6.7, -0.05854189174369372, -0.16372635771015673, -0.04367736122779951}","{6.800000000000001, 0.041458108228583944, -0.06372635773787906, 0.05632263876932979}","{6.9, 0.14145810821109173, 0.03627364224462866, 0.1563226387675178}","{7., 0.24145810820005467, 0.13627364223359165, 0.25632263876637434}"
"{0., -4.789013406394016, 2, -4.716729962376571}","{0.1, -4.7889987927239615, 2, -4.716589044799894}","{0.2, -4.78897563363213, 2, -4.716365892645055}","{0.30000000000000004, -4.78893893400382, 2, -4.716012689387216}","{0.4, -4.788880781714966, 2, -4.715454074108023}","{0.5, -4.788788648436457, 2, -4.7145716617055555}","{0.6000000000000001, -4.788642707057322, 2, -4.713180436229893}","{0.7000000000000001, -4.7884116062878475, 2, -4.710993589442719}","{0.8, -4.788045839310878, 2, -4.707572161287553}","{0.9, -4.787467396795009, 2, -4.702257628179224}","{1., -4.786553771853728, 2, -4.6940923578661025}","{1.1, -4.785113602129828, 2, -4.6817491178153965}","{1.2000000000000002, -4.782850473655396, 2, -4.663519109619166}","{1.3, -4.779311282274645, 2, -4.637437083414106}","{1.4000000000000001, -4.773817589254505, 2, -4.601610812587169}","{1.5, -4.765385734086114, 2, -4.554715557389688}","{1.6, -4.7526586383452045, 2, -4.496438494716064}","{1.7000000000000002, -4.73390126646825, 2, -4.427595074489047}","{1.8, -4.707139600040368, 2, -4.349834764006146}","{1.9000000000000001, -4.6705061395777925, 2, -4.2651375726665}","{2., -4.622740212291958, 2, -4.175379108895791}","{2.1, -4.563616326886806, 2, -4.082098799165862}","{2.2, -4.494028243073291, 2, -3.9864481897020334}","{2.3000000000000003, -4.415668957044156, 2, -3.889237981935073}","{2.4000000000000004, -4.3305235913524225, 2, -3.7910168440571606}","{2.5, -4.240447608350848, 2, -3.692146774747647}","{2.6, -4.146950947755112, 2, -3.5928627499881576}","{2.7, -4.051156810193115, 2, -3.493315717510961}","{2.8000000000000003, -3.9538530665461904, 2, -3.3936020076369715}","{2.9000000000000004, -3.8555716780149587, 2, -3.293782838897636}","{3., -3.756663089211155, 2, -3.1938970132411475}","{3.1, -3.6573545563675958, 2, -3.0939690832823814}","{3.2, -3.557791978300973, 2, -2.994014568714739}","{3.3000000000000003, -3.4580684269490805, 2, -2.8940432729854604}","{3.4000000000000004, -3.3582430355149553, 2, -2.7940613861084063}","{3.5, -3.2583532783577662, 2, -2.6940728154938105}","{3.6, -3.158422865697928, 2, -2.594080027258017}","{3.7, -3.058466783818162, 2, -2.49408457769685}","{3.8000000000000003, -2.9584944988496877, 2, -2.394087448878717}","{3.9000000000000004, -2.858511987672631, 2, -2.2940892604915373}","{4., -2.7585230230986926, 2, -2.1940904035497284}","{4.1000000000000005, -2.6585299862703864, 2, -2.0940911247737843}","{4.2, -2.5585343798495983, 2, -1.994091579836633}","{4.3, -2.458537152056411, 2, -1.89409186696237}","{4.4, -2.35853890121887, 2, -1.7940920481266573}","{4.5, -2.25854000487302, 2, -1.6940921624336736}","{4.6000000000000005, -2.1585407012345974, 2, -1.5940922345565551}","{4.7, -2.058541140610199, 2, -1.4940922800630299}","{4.800000000000001, -1.9585414178379181, 2, -1.3940923087756785}","{4.9, -1.8585415927569666, 2, -1.2940923268921378}","{5., -1.7585417031234976, 2, -1.1940923383228517}","{5.1000000000000005, -1.6585417727600988, 2, -1.0940923455351441}","{5.2, -1.5585418166978362, 2, -0.9940923500857938}","{5.300000000000001, -1.4585418444206781, 2, -0.8940923529570589}","{5.4, -1.3585418619126113, 2, -0.7940923547687055}","{5.5, -1.2585418729492759, 2, -0.6940923559117773}","{5.6000000000000005, -1.1585418799129399, 2, -0.5940923566330061}","{5.7, -1.0585418843067158, 2, -0.4940923570880714}","{5.800000000000001, -0.9585418870790001, 2, -0.3940923573751975}","{5.9, -0.858541888828194, 2, -0.29409235755636237}","{6., -0.758541889931861, 2, -0.19409235767066985}","{6.1000000000000005, -0.6585418906282269, 2, -0.0940923577427924}","{6.2, -0.5585418910676048, 2, 0.005907642211700781}","{6.300000000000001, -0.4585418913448328, 2, 0.10590764218298866}","{6.4, -0.35854189151975246, 2, 0.20590764216487184}","{6.5, -0.2585418916301194, 2, 0.30590764215344085}","{6.6000000000000005, -0.15854189169975558, 2, 0.40590764214622904}","{6.7, -0.05854189174369372, 2, 0.505907642141678}","{6.800000000000001, 0.041458108228583944, 2, 0.6059076421388072}","{6.9, 0.14145810821109173, 2, 0.7059076421369954}","{7., 0.24145810820005467, 2, 0.8059076421358519}"
"{0., -4.837468412898045, -4.831728504056329, -5.192007627263513}","{0.1, -4.83745379922799, -4.831713890386275, -5.1918667096868365}","{0.2, -4.837430640136159, -4.831690731294443, -5.191643557531998}","{0.30000000000000004, -4.837393940507848, -4.831654031666133, -5.191290354274158}","{0.4, -4.8373357882189945, -4.831595879377279, -5.190731738994965}","{0.5, -4.837243654940485, -4.831503746098769, -5.1898493265924985}","{0.6000000000000001, -4.83709771356135, -4.8313578047196355, -5.188458101116836}","{0.7000000000000001, -4.836866612791876, -4.831126703950161, -5.186271254329662}","{0.8, -4.836500845814906, -4.830760936973191, -5.182849826174495}","{0.9, -4.835922403299037, -4.830182494457322, -5.177535293066167}","{1., -4.835008778357756, -4.829268869516041, -5.1693700227530455}","{1.1, -4.833568608633856, -4.827828699792141, -5.1570267827023395}","{1.2000000000000002, -4.831305480159424, -4.825565571317709, -5.138796774506109}","{1.3, -4.827766288778673, -4.8220263799369585, -5.112714748301049}","{1.4000000000000001, -4.822272595758533, -4.816532686916818, -5.076888477474112}","{1.5, -4.813840740590142, -4.808100831748427, -5.029993222276631}","{1.6, -4.801113644849233, -4.795373736007518, -4.971716159603007}","{1.7000000000000002, -4.782356272972278, -4.776616364130563, -4.90287273937599}","{1.8, -4.755594606544396, -4.749854697702681, -4.825112428893088}","{1.9000000000000001, -4.718961146081821, -4.713221237240106, -4.740415237553443}","{2., -4.671195218795986, -4.665455309954271, -4.650656773782734}","{2.1, -4.612071333390834, -4.606331424549119, -4.557376464052805}","{2.2, -4.5424832495773195, -4.536743340735605, -4.461725854588976}","{2.3000000000000003, -4.464123963548184, -4.458384054706469, -4.364515646822015}","{2.4000000000000004, -4.378978597856451, -4.373238689014736, -4.266294508944103}","{2.5, -4.288902614854877, -4.283162706013161, -4.16742443963459}","{2.6, -4.19540595425914, -4.189666045417425, -4.0681404148751}","{2.7, -4.099611816697143, -4.093871907855428, -3.968593382397904}","{2.8000000000000003, -4.0023080730502185, -3.9965681642085036, -3.868879672523914}","{2.9000000000000004, -3.9040266845189873, -3.898286775677272, -3.769060503784579}","{3., -3.805118095715183, -3.7993781868734677, -3.66917467812809}","{3.1, -3.705809562871624, -3.700069654029909, -3.5692467481693244}","{3.2, -3.606246984805001, -3.600507075963286, -3.469292233601682}","{3.3000000000000003, -3.5065234334531086, -3.5007835246113936, -3.3693209378724034}","{3.4000000000000004, -3.4066980420189834, -3.400958133177268, -3.269339050995349}","{3.5, -3.3068082848617943, -3.3010683760200794, -3.169350480380753}","{3.6, -3.206877872201956, -3.201137963360241, -3.0693576921449597}","{3.7, -3.10692179032219, -3.101181881480475, -2.9693622425837924}","{3.8000000000000003, -3.006949505353716, -3.001209596512001, -2.8693651137656597}","{3.9000000000000004, -2.906966994176659, -2.9012270853349436, -2.76936692537848}","{4., -2.8069780296027207, -2.8012381207610058, -2.669368068436671}","{4.1000000000000005, -2.7069849927744145, -2.7012450839326996, -2.5693687896607273}","{4.2, -2.6069893863536264, -2.6012494775119115, -2.4693692447235756}","{4.3, -2.5069921585604393, -2.5012522497187244, -2.369369531849313}","{4.4, -2.406993907722898, -2.401253998881183, -2.2693697130136004}","{4.5, -2.3069950113770483, -2.3012551025353334, -2.169369827320616}","{4.6000000000000005, -2.2069957077386255, -2.2012557988969106, -2.069369899443498}","{4.7, -2.106996147114227, -2.101256238272512, -1.9693699449499726}","{4.800000000000001, -2.0069964243419465, -2.0012565155002315, -1.8693699736626213}","{4.9, -1.906996599260995, -1.9012566904192798, -1.7693699917790804}","{5., -1.8069967096275257, -1.8012568007858105, -1.6693700032097945}","{5.1000000000000005, -1.7069967792641272, -1.701256870422412, -1.569370010422087}","{5.2, -1.6069968232018643, -1.6012569143601492, -1.4693700149727364}","{5.300000000000001, -1.5069968509247063, -1.501256942082991, -1.3693700178440016}","{5.4, -1.4069968684166394, -1.4012569595749242, -1.2693700196556483}","{5.5, -1.306996879453304, -1.3012569706115888, -1.16937002079872}","{5.6000000000000005, -1.206996886416968, -1.201256977575253, -1.069370021519949}","{5.7, -1.106996890810744, -1.1012569819690288, -0.9693700219750142}","{5.800000000000001, -1.0069968935830282, -1.001256984741313, -0.8693700222621402}","{5.9, -0.9069968953322222, -0.9012569864905071, -0.7693700224433052}","{6., -0.8069968964358891, -0.801256987594174, -0.6693700225576128}","{6.1000000000000005, -0.7069968971322551, -0.70125698829054, -0.5693700226297351}","{6.2, -0.606996897571633, -0.601256988729918, -0.46937002267524197}","{6.300000000000001, -0.506996897848861, -0.5012569890071458, -0.36937002270395414}","{6.4, -0.4069968980237807, -0.40125698918206554, -0.26937002272207095}","{6.5, -0.3069968981341476, -0.30125698929243255, -0.1693700227335019}","{6.6000000000000005, -0.20699689820378375, -0.20125698936206865, -0.06937002274071374}","{6.7, -0.10699689824772193, -0.10125698940600682, 0.030629977254735208}","{6.800000000000001, -0.006996898275444262, -0.001256989433729166, 0.1306299772518645}","{6.9, 0.09300310170706354, 0.09874301054877863, 0.23062997725005252}","{7., 0.19300310169602647, 0.19874301053774157, 0.3306299772489091}"
