0.	-4.857085587470897
0.20000000000000015	-4.7932505876418094
0.39999999999999986	-4.686031512389555
0.6000000000000001	-4.537992154778872
0.7999999999999998	-4.362804235805397
1.	-4.17355529831109
1.2000000000000002	-3.9779941682012097
1.4000000000000001	-3.7797879502555314
1.6	-3.58050677624795
1.8	-3.380792949414069
2.	-3.1809073284131526
2.2	-2.9809528477738847
2.4000000000000004	-2.780969478216838
2.6	-2.580973619302907
2.8000000000000003	-2.38096861473636
3.	-2.18095117480439
3.2	-1.9809040939982951
3.4000000000000004	-1.7807843999673092
3.6	-1.5804841319301228
3.8000000000000003	-1.3797265913996046
4.	-1.177811717041918
