-1.	-3.727563771538379	-3.482728553518223	-4.724599005294705
-0.8999999999999999	-3.7275633370950243	-3.4827283122571546	-4.724598723034578
-0.7999999999999998	-3.727562648546787	-3.4827279298828064	-4.724598275681485
-0.7000000000000002	-3.7275615572805036	-3.482727323864732	-4.724597566681315
-0.6000000000000001	-3.7275598277592548	-3.4827263633998906	-4.724596443006225
-0.5	-3.7275570866763004	-3.4827248411746976	-4.724594662121363
-0.39999999999999986	-3.727552742398045	-3.4827224286254124	-4.724591839650842
-0.29999999999999977	-3.727545857435553	-3.482718605108254	-4.72458736653265
-0.20000000000000015	-3.7275349458766196	-3.4827125453838708	-4.7245802774364964
-0.10000000000000013	-3.7275176534989476	-3.4827029419162536	-4.724569043000366
0.	-3.7274902500323037	-3.4826877227651485	-4.7245512401232865
0.1000000000000001	-3.727446826067208	-3.4826636052416835	-4.724523030626543
0.20000000000000015	-3.7273780225007767	-3.4826253894219166	-4.724478336857063
0.2999999999999998	-3.727269022923904	-3.4825648409842507	-4.724407540062356
0.4000000000000003	-3.7270963909281765	-3.4824689291881743	-4.724295432413347
0.5	-3.726823083016563	-3.4823170432223125	-4.72411799397613
0.6000000000000001	-3.726390670695071	-3.482076637712061	-4.7238373820107125
0.7000000000000002	-3.725707216239667	-3.48169641290127	-4.7233941596682945
0.7999999999999998	-3.7246286784619427	-3.481095776406938	-4.72269547616253
0.9000000000000004	-3.7229308976077307	-3.480148774706567	-4.721597501120836
1.	-3.7202687395779397	-3.4786602050744118	-4.7198804018800375
1.1	-3.716119553379101	-3.476331502804319	-4.717215141713895
1.2000000000000002	-3.7097121551689978	-3.4727155089077932	-4.713125155124607
1.3000000000000003	-3.699954557344061	-3.4671649724637192	-4.706955249812271
1.4000000000000004	-3.685394724196944	-3.4587909447838374	-4.697873543507633
1.5	-3.6642848041968628	-3.446468687237107	-4.684945754403914
1.6	-3.6348283396191423	-3.4289355217277513	-4.667291439474455
1.7000000000000002	-3.59563107326127	-3.4049893352509986	-4.6442327863466675
1.8000000000000003	-3.5461932818741175	-3.373692905778029	-4.615243763831051
1.9000000000000004	-3.487110548734703	-3.334431481125415	-4.5796669245033
2.	-3.4197477546707495	-3.286799534707806	-4.5365367186306305
2.1	-3.345608355140899	-3.2305265470185915	-4.484828193575966
2.2	-3.2658748674702194	-3.1655979660536264	-4.4239438791734065
2.3000000000000003	-3.1813865387103317	-3.092473396009573	-4.354066455759694
2.4000000000000004	-3.092858974912094	-3.01215235974244	-4.276169835333528
2.5	-3.001030442257158	-2.925989801407564	-4.191723245367556
2.6	-2.906655869322903	-2.8354077929943085	-4.102309410423049
2.7	-2.8104243747601108	-2.741664986542917	-4.009339351208719
2.8000000000000003	-2.7128964432224785	-2.645752545019588	-3.9139261822833573
2.9000000000000004	-2.6144946420683675	-2.548397429235428	-3.816885259773483
3.	-2.5155142081511355	-2.4501027358510954	-3.7187793789473162
3.1000000000000005	-2.41615417267848	-2.351208202999207	-3.619985686668672
3.2	-2.3165457691171754	-2.251942599678324	-3.520753353994137
3.3	-2.2167683392302715	-2.1524580966899287	-3.4212411830610794
3.4000000000000004	-2.11686980004925	-2.052865380064649	-3.3215536652040707
3.5	-2.0168711433277258	-1.953251303630219	-3.221757095758452
3.6000000000000005	-1.916772311439477	-1.8536988379488508	-3.121895004824849
3.7	-1.8165507342779834	-1.7543035495106882	-3.0219960759253497
3.8000000000000007	-1.716159896335575	-1.6551977940414344	-2.922083901957416
3.9000000000000004	-1.6155123034688657	-1.5565727701379952	-2.822175543917696
4.	-1.514466544976044	-1.4587265258359774	-2.7222922623383097
4.1000000000000005	-1.412788084465035	-1.3621212882523106	-2.622458378738347
4.2	-1.310095274798971	-1.2674813873727562	-2.5227106667321704
4.300000000000001	-1.2057523772799872	-1.175921918776457	-2.423101684553638
4.4	-1.0986843336553143	-1.0891114222706837	-2.323716708817933
4.5	-0.986985798832547	-1.0093639026970056	-2.2246858796279816
4.6000000000000005	-0.867045382606255	-0.9394553957172458	-2.1262141158964645
4.7	-0.7311274545806261	-0.8818817983193152	-2.0286215391179105
4.800000000000001	-0.5582213552070445	-0.8377285689000482	-1.9324013970995435
4.9	-0.23982430649570532	-0.8060693009843563	-1.8383021722461463
5.	-0.149301124895513	-0.7845227779886702	-1.7474321139691813
5.1000000000000005	-0.35707493560951814	-0.7703509201500333	-1.6613533199462296
5.2	-0.4280459302388606	-0.7612113035514023	-1.582099200275028
5.300000000000001	-0.46320900513216406	-0.7553785158823878	-1.5119757190243588
5.4	-0.4827782376920734	-0.7516760509011939	-1.453029834628639
5.5	-0.4942744689954943	-0.7493323013861969	-1.4063127672373081
5.6000000000000005	-0.5012264815993442	-0.7478507900185233	-1.3714106957418402
5.7	-0.5055009191337607	-0.7469150306299812	-1.346644019792258
5.800000000000001	-0.5081551911217156	-0.7463242344873389	-1.3297528816556892
5.9	-0.5098133570925921	-0.7459513260699648	-1.3185491035116441
6.	-0.5108531149423768	-0.7457159789932924	-1.3112529204398358
6.1000000000000005	-0.5115065975949247	-0.7455674645015727	-1.3065570187176845
6.2	-0.5119179041038783	-0.7454737502356471	-1.3035569544877932
6.300000000000001	-0.5121770227510917	-0.7454146165901799	-1.3016491451525745
6.4	-0.512340355835854	-0.7453773045852645	-1.3004394632171012
6.5	-0.5124433488785916	-0.7453537617536568	-1.29967383652743
6.6000000000000005	-0.5125083084151898	-0.7453389069123919	-1.2991898115348102
6.7	-0.5125492846536177	-0.7453295341606132	-1.2988840399002481
6.800000000000001	-0.5125751349969274	-0.7453236203053968	-1.298690960860937
6.9	-0.5125914438850531	-0.745319888899667	-1.29856907655515
7.	-0.5126017334129539	-0.7453175345488859	-1.298492149431026
