0.,-1.286615159238107,-1.1532868913276557
0.1,-1.2866001651652195,-1.1532756504959456
0.2,-1.2865764031754892,-1.153257836886484
0.30000000000000004,-1.2865387480182826,-1.153229609010295
0.4,-1.2864790813179081,-1.1531848828742803
0.5,-1.2863845478581735,-1.1531140269326574
0.6000000000000001,-1.2862348024463597,-1.1530018036374894
0.7000000000000001,-1.285997672686881,-1.1528241318269632
0.8,-1.2856223503934538,-1.1525430174239306
0.9,-1.2850287636934488,-1.1520986733860872
1.,-1.284091136767782,-1.151397412607212
1.1,-1.2826129262887063,-1.1502933972616145
1.2000000000000002,-1.2802895068540525,-1.1485619856529408
1.3,-1.2766547597082807,-1.1458628799230184
1.4000000000000001,-1.271009618565271,-1.141694082967006
1.5,-1.2623377287742397,-1.135345802445588
1.6,-1.2492301923551699,-1.1258809567342916
1.7000000000000002,-1.2298698436825937,-1.1121965450098144
1.8,-1.2021525152573247,-1.0932420395312412
1.9000000000000001,-1.1640045722468186,-1.0684390575334395
2.,-1.113839360738491,-1.0382043732106025
2.1,-1.0509181496006341,-1.0042720628880464
2.2,-0.9753367487368929,-0.9694681118043003
2.3000000000000003,-0.8875935549702774,-0.9368997492731781
2.4000000000000004,-0.7881005395523255,-0.9089781686462766
2.5,-0.6776593927248038,-0.8868373976411756
2.6,-0.5615420342842308,-0.8703837181497149
2.7,-0.4566880442337049,-0.858758845837392
2.8000000000000003,-0.3808534440409936,-0.8508457266487933
2.9000000000000004,-0.3332488478493935,-0.8455995544069594
3.,-0.3044467003997395,-0.8421857159260173
3.1,-0.2869575088032446,-0.8399956190595292
3.2,-0.27622590424718746,-0.8386102837516192
3.3000000000000003,-0.2695837227469185,-0.8377528022797972
3.4000000000000004,-0.26545090145189154,-0.8372470879455263
3.5,-0.2628760490858978,-0.8369876376286148
3.6,-0.2612794974906837,-0.8369199773273559
3.7,-0.2603068549793923,-0.8370302675100114
3.8000000000000003,-0.25974368496255584,-0.8373430061351357
3.9000000000000004,-0.2594651230333943,-0.8379269489612952
4.,-0.25940582156792624,-0.8389111072446591
4.1,-0.2595406827819776,-0.8405153705924784
4.119999999999999,-0.2595905747819705,-0.8409393312266855
4.14,-0.2596481435892713,-0.841405800539809
4.159999999999999,-0.2597133766399015,-0.8419190253520363
4.18,-0.25978621271761093,-0.8424837095414761
4.199999999999999,-0.25986651407784206,-0.8431050668420366
4.22,-0.25995403083016627,-0.843788880806004
4.239999999999999,-0.2600483552538631,-0.844541573094403
4.26,-0.26014886299274564,-0.8453702814886911
4.279999999999999,-0.26025463709122365,-0.8462829493038553
4.3,-0.2603643694931411,-0.8472884282369035
4.319999999999999,-0.26047623278258913,-0.8483965971297744
4.34,-0.2605877123891187,-0.849618499684244
4.359999999999999,-0.26069538589321406,-0.8509665048756487
4.38,-0.26079463097852595,-0.8524544947174466
4.3999999999999995,-0.26087923626330706,-0.8540980851941546
4.42,-0.2609408785862124,-0.855914887692429
4.4399999999999995,-0.2609684145558225,-0.8579248202397582
4.46,-0.2609469104573979,-0.8601504804775628
4.4799999999999995,-0.2608562982714448,-0.8626175957892064
4.5,-0.2606694887249674,-0.865355570718821
4.52,-0.2603496813482839,-0.8683981582596981
4.54,-0.2598464621741312,-0.871784290499158
4.56,-0.2590900272414979,-0.8755591166096109
4.58,-0.2579824287397607,-0.8797753139743008
4.6,-0.25638393888787736,-0.8844947640186797
4.619999999999999,-0.25409110309839394,-0.88979072233813
4.64,-0.2508000001566069,-0.895750669942579
4.66,-0.24604169931685327,-0.9024801205411439
4.68,-0.23906179890365203,-0.9101077979051123
4.699999999999999,-0.48247512055340136,-0.9187928233740766
4.72,-0.5211616802023088,-0.928734932961451
4.739999999999999,-0.5538977802542099,-0.9401894046176497
4.76,-0.585938037297371,-0.9534895795079538
4.779999999999999,-0.619383875999693,-0.9690821669523955
4.8,-0.6557973230412775,-0.9875852228013111
4.819999999999999,-0.6968429265006132,-1.0098890275527088
4.84,-0.7447257717244922,-1.0373451132281697
4.859999999999999,-0.802831468340228,-1.072157413770653
4.88,-0.8771032794074642,-1.1183145080667098
4.8999999999999995,-0.9798827863065864,-1.1843634442548976
4.92,-1.145053041487074,-1.295888782397062
4.9399999999999995,-1.5653774574130008,-1.6533384685996488
4.96,-1.3562775846378508,-1.259154306852247
4.9799999999999995,-1.0829373797039543,-1.1856795001249247
5.,-0.9426623640806313,-1.0938156921434643
5.02,-0.8468985893780876,-1.0199124582826096
5.04,-0.7732652150774677,-0.9595157274426132
5.06,-0.7127603779668747,-0.9080302091629764
5.08,-0.660883876005623,-0.8627260023674057
5.1,-0.6150729037412674,-0.8219202655037443
5.119999999999999,-0.5737339661357681,-0.7845150619238417
5.14,-0.5358112191250599,-0.7497579792910665
5.16,-0.5005704632811335,-0.7171122316467122
5.18,-0.46748142034149975,-0.6861820721608591
5.199999999999999,-0.43614919481060155,-0.6566677168062314
5.22,-0.4062722097947029,-0.6283368761171046
5.24,-0.37761525137316965,-0.6010060865807687
5.26,-0.34999156034790285,-0.5745280669465855
5.279999999999999,-0.32325056484647446,-0.5487829130492311
5.3,-0.29726925277894434,-0.5236718151759591
5.319999999999999,-0.27194596357704875,-0.4991124787857779
5.34,-0.2471958300083713,-0.47503572327770593
5.359999999999999,-0.222947371293974,-0.45138291299305744
5.38,-0.1991399058832231,-0.4281039874069424
5.3999999999999995,-0.17572155838546866,-0.40515593013556905
5.42,-0.1526477042345815,-0.38250156429130683
5.4399999999999995,-0.1298797416098785,-0.3601085939603944
5.46,-0.10738411130519514,-0.33794883367863543
5.4799999999999995,-0.08513150676317242,-0.3159975831947014
5.5,-0.06309623160061914,-0.2942331157280367
5.52,-0.04125567271436019,-0.27263625576831535
5.539999999999999,-0.01958986483121696,-0.2511900281734856
5.56,0.0019188719487839437,-0.2298793645272676
5.58,0.02328623585980991,-0.20869085585015718
5.6,0.04452619952543225,-0.18761254311683442
5.619999999999999,0.06565122708156283,-0.16663373882543564
5.64,0.08667245927413056,-0.14574487423896862
5.66,0.10759987204379023,-0.12493736798360913
5.68,0.12844241302820508,-0.10420351251772872
5.699999999999999,0.14920811956692173,-0.08353637563687284
5.72,0.16990422112808776,-0.06292971469623612
5.74,0.19053722854858182,-0.04237790164205213
