#      mass       lower       upper
 1.3443e-01  2.5446e-08  8.5223e-07
 1.4888e-01  2.6819e-08  7.3643e-07
 1.4939e-01  2.6868e-08  7.3214e-07
 1.5091e-01  2.7021e-08  7.1904e-07
 1.5242e-01  2.7179e-08  7.0589e-07
 1.5914e-01  2.7872e-08  6.7874e-07
 1.6551e-01  2.8514e-08  6.4272e-07
 1.7094e-01  2.9087e-08  6.1035e-07
 1.8297e-01  3.0372e-08  5.6131e-07
 1.8808e-01  3.0944e-08  5.3913e-07
 1.9626e-01  3.1838e-08  5.0380e-07
 2.0107e-01  3.2672e-08  4.6178e-07
 2.0461e-01  3.3433e-08  4.2825e-07
 2.0739e-01  3.4018e-08  4.1299e-07
 2.1501e-01  3.5648e-08  3.6784e-07
 2.1734e-01  3.6131e-08  3.5017e-07
 2.1860e-01  3.6472e-08  3.4017e-07
 2.2534e-01  3.8238e-08  3.0464e-07
 2.3047e-01  3.9338e-08  2.8054e-07
 2.3429e-01  4.0135e-08  2.7347e-07
 2.3601e-01  4.0583e-08  2.7021e-07
 2.4492e-01  4.2826e-08  2.4792e-07
 2.5211e-01  4.4714e-08  2.2834e-07
 2.5508e-01  4.5704e-08  2.1976e-07
 2.5685e-01  4.6282e-08  2.1463e-07
 2.5872e-01  4.6890e-08  2.0920e-07
 2.7004e-01  5.0201e-08  1.8858e-07
 2.7901e-01  5.3494e-08  1.7048e-07
 2.8018e-01  5.3914e-08  1.6860e-07
 2.8761e-01  5.6867e-08  1.5651e-07
 2.9706e-01  6.2279e-08  1.3987e-07
 2.9967e-01  6.3784e-08  1.3674e-07
 3.0268e-01  6.5426e-08  1.2858e-07
 3.0494e-01  6.7353e-08  1.2211e-07
 3.0700e-01  6.9758e-08  1.1598e-07
 3.1277e-01  7.5786e-08  1.1135e-07
 3.1338e-01  7.6341e-08  1.1089e-07
 3.1532e-01  8.2290e-08  1.1033e-07
 3.1593e-01  9.0521e-08  1.1325e-07
