#      mass       lower
 8.9907e-03  4.1673e-03
 9.0814e-03  3.7894e-03
 9.1546e-03  3.9603e-03
 9.2284e-03  4.0878e-03
 9.3215e-03  3.8382e-03
 9.3967e-03  3.8605e-03
 9.4724e-03  3.7303e-03
 9.5488e-03  3.6791e-03
 9.6258e-03  3.4581e-03
 9.7034e-03  3.1900e-03
 9.8013e-03  3.3217e-03
 9.8803e-03  3.1194e-03
 9.9599e-03  3.1543e-03
 1.0040e-02  3.1501e-03
 1.0121e-02  2.8243e-03
 1.0182e-02  3.0428e-03
 1.0264e-02  2.5219e-03
 1.0347e-02  2.7561e-03
 1.0431e-02  2.7279e-03
 1.0515e-02  3.1560e-03
 1.0599e-02  3.2200e-03
 1.0663e-02  3.2420e-03
 1.0749e-02  3.0965e-03
 1.0836e-02  3.1144e-03
 1.0923e-02  3.0772e-03
 1.1034e-02  3.1559e-03
 1.1123e-02  3.2113e-03
 1.1235e-02  3.0614e-03
 1.1325e-02  3.0519e-03
 1.1440e-02  2.9776e-03
 1.1532e-02  2.9736e-03
 1.1625e-02  2.7875e-03
 1.1742e-02  2.6456e-03
 1.1837e-02  2.7674e-03
 1.1932e-02  2.9182e-03
 1.2028e-02  3.0282e-03
 1.2125e-02  2.9052e-03
 1.2223e-02  2.9064e-03
 1.2322e-02  2.8360e-03
 1.2421e-02  2.4844e-03
 1.2521e-02  2.5803e-03
 1.2622e-02  2.4689e-03
 1.2724e-02  2.4634e-03
 1.2827e-02  2.5223e-03
 1.2930e-02  2.7661e-03
 1.3034e-02  2.6704e-03
 1.3139e-02  2.7637e-03
 1.3245e-02  2.5472e-03
 1.3325e-02  2.6624e-03
 1.3433e-02  2.4868e-03
 1.3541e-02  2.0412e-03
 1.3623e-02  2.2508e-03
 1.3733e-02  2.1440e-03
 1.3843e-02  2.4694e-03
 1.3927e-02  2.5926e-03
 1.4039e-02  2.8030e-03
 1.4124e-02  2.7015e-03
 1.4238e-02  2.7293e-03
 1.4324e-02  2.6001e-03
 1.4439e-02  2.7127e-03
 1.4527e-02  2.5911e-03
 1.4644e-02  2.3523e-03
 1.4762e-02  2.4650e-03
 1.4881e-02  2.7372e-03
 1.5001e-02  2.9226e-03
 1.5122e-02  2.8164e-03
 1.5244e-02  2.8328e-03
 1.5366e-02  2.7446e-03
 1.5459e-02  2.7534e-03
 1.5584e-02  2.5129e-03
 1.5710e-02  2.2569e-03
 1.5836e-02  2.2300e-03
 1.5964e-02  2.4195e-03
