#      mass       lower       upper
 1.0300e-03  1.4400e-07  4.6800e-03
 1.0381e-03  1.4144e-07  4.2825e-03
 1.0449e-03  1.3926e-07  4.1812e-03
 1.0459e-03  1.3893e-07  4.1435e-03
 1.0573e-03  1.3543e-07  3.6876e-03
 1.0638e-03  1.3379e-07  3.4018e-03
 1.0924e-03  1.2633e-07  3.0841e-03
 1.1048e-03  1.2294e-07  2.7021e-03
 1.1276e-03  1.1646e-07  2.5294e-03
 1.1664e-03  1.0757e-07  2.2057e-03
 1.1680e-03  1.0724e-07  2.1911e-03
 1.1700e-03  1.0682e-07  2.1463e-03
 1.1826e-03  1.0416e-07  2.0597e-03
 1.2113e-03  1.0335e-07  1.9859e-03
 1.3114e-03  1.0082e-07  1.7049e-03
 1.3578e-03  9.9629e-08  1.6015e-03
 1.4255e-03  9.9192e-08  1.5168e-03
 1.5453e-03  9.8477e-08  1.3543e-03
 1.5590e-03  9.8396e-08  1.3372e-03
 1.5961e-03  9.8404e-08  1.3021e-03
 1.6445e-03  9.8409e-08  1.2602e-03
 1.7898e-03  9.8439e-08  1.1251e-03
 1.8693e-03  9.8649e-08  1.0757e-03
 1.8849e-03  9.8691e-08  1.0624e-03
 1.9606e-03  9.8884e-08  9.9462e-04
 2.0550e-03  9.9124e-08  9.5835e-04
 2.1541e-03  9.9467e-08  9.1839e-04
 2.3035e-03  9.9955e-08  8.5450e-04
 2.3595e-03  1.0014e-07  8.3017e-04
 2.4577e-03  1.0051e-07  7.9720e-04
 2.4638e-03  1.0053e-07  7.9510e-04
 2.7092e-03  1.0144e-07  7.1189e-04
 2.8003e-03  1.0180e-07  6.8992e-04
 2.8455e-03  1.0198e-07  6.7874e-04
 3.1105e-03  1.0297e-07  6.1168e-04
 3.1878e-03  1.0327e-07  5.9926e-04
 3.5391e-03  1.0456e-07  5.3913e-04
 3.5713e-03  1.0468e-07  5.3339e-04
 3.6260e-03  1.0489e-07  5.2543e-04
 3.6282e-03  1.0490e-07  5.2513e-04
 4.1004e-03  1.0657e-07  4.5588e-04
 4.3736e-03  1.0753e-07  4.2825e-04
 4.3875e-03  1.0757e-07  4.2684e-04
 4.6826e-03  1.0855e-07  3.9572e-04
 4.7079e-03  1.0863e-07  3.9293e-04
 4.7383e-03  1.0873e-07  3.8940e-04
 4.9258e-03  1.0933e-07  3.6681e-04
 5.4054e-03  1.1085e-07  3.4235e-04
 5.4412e-03  1.1096e-07  3.4018e-04
 6.0340e-03  1.1274e-07  3.0340e-04
 6.2063e-03  1.1323e-07  2.9184e-04
 6.7141e-03  1.1469e-07  2.7021e-04
 6.8441e-03  1.1505e-07  2.6455e-04
 7.1258e-03  1.1581e-07  2.5184e-04
 7.7594e-03  1.1750e-07  2.3197e-04
 7.9145e-03  1.1790e-07  2.2684e-04
 8.1814e-03  1.1857e-07  2.1827e-04
 8.3236e-03  1.1893e-07  2.1464e-04
 8.7930e-03  1.2010e-07  2.0264e-04
 9.3937e-03  1.2151e-07  1.8616e-04
 1.0197e-02  1.2335e-07  1.7176e-04
 1.0265e-02  1.2350e-07  1.7049e-04
 1.0785e-02  1.2464e-07  1.6069e-04
 1.1278e-02  1.2571e-07  1.5408e-04
 1.1802e-02  1.2679e-07  1.4671e-04
 1.2383e-02  1.2797e-07  1.3869e-04
 1.2686e-02  1.2859e-07  1.3542e-04
 1.2765e-02  1.2875e-07  1.3459e-04
 1.4218e-02  1.3154e-07  1.1824e-04
 1.5621e-02  1.3409e-07  1.0757e-04
 1.5974e-02  1.3472e-07  1.0376e-04
 1.6317e-02  1.3533e-07  1.0201e-04
 1.6324e-02  1.3535e-07  1.0198e-04
 1.6329e-02  1.3535e-07  1.0195e-04
 1.6372e-02  1.3543e-07  1.0171e-04
 1.7747e-02  1.3777e-07  9.3582e-05
 1.8456e-02  1.3895e-07  8.9450e-05
 1.8743e-02  1.3942e-07  8.7724e-05
 1.9242e-02  1.4019e-07  8.5450e-05
 2.0858e-02  1.4266e-07  7.7942e-05
 2.1520e-02  1.4363e-07  7.4645e-05
 2.2411e-02  1.4490e-07  7.1853e-05
 2.3621e-02  1.4653e-07  6.7874e-05
 2.4708e-02  1.4798e-07  6.4200e-05
 2.6631e-02  1.5048e-07  5.9459e-05
 2.7037e-02  1.5099e-07  5.8410e-05
 2.8369e-02  1.5263e-07  5.5129e-05
 2.9000e-02  1.5340e-07  5.3913e-05
 3.0072e-02  1.5469e-07  5.1866e-05
 3.2571e-02  1.5763e-07  4.6744e-05
 3.5430e-02  1.6089e-07  4.2825e-05
 3.6240e-02  1.6179e-07  4.1687e-05
 3.7397e-02  1.6300e-07  4.0005e-05
 3.8286e-02  1.6395e-07  3.8587e-05
 3.9286e-02  1.6500e-07  3.6928e-05
 4.2938e-02  1.6879e-07  3.4375e-05
 4.3162e-02  1.6902e-07  3.4192e-05
 4.3375e-02  1.6924e-07  3.4017e-05
 4.4610e-02  1.7050e-07  3.2579e-05
 4.6241e-02  1.7209e-07  3.0574e-05
 4.8630e-02  1.7442e-07  2.9341e-05
 4.9299e-02  1.7509e-07  2.8986e-05
 5.2667e-02  1.7835e-07  2.7022e-05
 5.4732e-02  1.8032e-07  2.5793e-05
 5.6603e-02  1.8213e-07  2.4628e-05
 5.8996e-02  1.8451e-07  2.2997e-05
 5.9434e-02  1.8495e-07  2.2871e-05
 6.4150e-02  1.8926e-07  2.1464e-05
 6.4990e-02  1.9002e-07  2.1095e-05
 6.9081e-02  1.9386e-07  1.9020e-05
 6.9226e-02  1.9400e-07  1.8942e-05
 7.4618e-02  1.9900e-07  1.7763e-05
 7.7465e-02  2.0165e-07  1.7054e-05
 7.7482e-02  2.0167e-07  1.7049e-05
 8.5672e-02  2.0920e-07  1.4930e-05
