#      mass       lower       upper
 1.0300e-03  3.6528e-07  1.5932e-04
 1.0448e-03  3.5951e-07  1.7221e-04
 1.0567e-03  3.5488e-07  1.8056e-04
 1.0733e-03  3.4856e-07  1.6133e-04
 1.1073e-03  3.3500e-07  1.5651e-04
 1.1169e-03  3.3114e-07  1.4248e-04
 1.1821e-03  3.0324e-07  1.2217e-04
 1.1826e-03  3.0304e-07  1.2192e-04
 1.1830e-03  3.0304e-07  1.2189e-04
 1.1834e-03  3.0305e-07  1.2186e-04
 1.1926e-03  3.0325e-07  1.2128e-04
 1.3305e-03  3.0615e-07  1.0349e-04
 1.3496e-03  3.0655e-07  1.0118e-04
 1.3578e-03  3.0681e-07  1.0016e-04
 1.3683e-03  3.0747e-07  9.8920e-05
 1.4284e-03  3.1084e-07  9.1097e-05
 1.5590e-03  3.1789e-07  8.4950e-05
 1.5591e-03  3.1789e-07  8.4938e-05
 1.6647e-03  3.2485e-07  7.5669e-05
 1.7117e-03  3.2785e-07  7.4090e-05
 1.7898e-03  3.3298e-07  7.1293e-05
 1.8652e-03  3.3794e-07  6.8251e-05
 1.9150e-03  3.4120e-07  6.6239e-05
 2.0550e-03  3.4995e-07  6.0103e-05
 2.1589e-03  3.5456e-07  5.7132e-05
 2.2527e-03  3.5889e-07  5.4278e-05
 2.3595e-03  3.6387e-07  5.0990e-05
 2.4332e-03  3.6706e-07  4.9461e-05
 2.6412e-03  3.7652e-07  4.4839e-05
 2.7092e-03  3.7965e-07  4.3392e-05
 2.7360e-03  3.8081e-07  4.2935e-05
 2.7403e-03  3.8099e-07  4.2865e-05
 2.9334e-03  3.8971e-07  3.9627e-05
 3.0838e-03  3.9681e-07  3.6910e-05
 3.1105e-03  3.9814e-07  3.6407e-05
 3.3307e-03  4.0817e-07  3.3844e-05
 3.4676e-03  4.1463e-07  3.2201e-05
 3.5713e-03  4.1988e-07  3.0903e-05
 3.7300e-03  4.2838e-07  2.8707e-05
 3.8948e-03  4.3607e-07  2.7729e-05
 4.0797e-03  4.4526e-07  2.6595e-05
 4.1004e-03  4.4641e-07  2.6409e-05
 4.3629e-03  4.6432e-07  2.3545e-05
 4.3763e-03  4.6534e-07  2.3390e-05
 4.7079e-03  4.8631e-07  2.1782e-05
 4.8763e-03  4.9768e-07  2.0869e-05
 4.8839e-03  4.9825e-07  2.0826e-05
 5.4054e-03  5.4153e-07  1.7893e-05
 5.4442e-03  5.4547e-07  1.7664e-05
 5.5478e-03  5.5708e-07  1.7034e-05
 5.5811e-03  5.5997e-07  1.6941e-05
 5.8232e-03  5.8260e-07  1.6241e-05
 6.0573e-03  6.0958e-07  1.5304e-05
 6.2063e-03  6.2988e-07  1.4680e-05
 6.7008e-03  6.9990e-07  1.3316e-05
 6.9533e-03  7.4217e-07  1.2572e-05
 7.1258e-03  7.7193e-07  1.2064e-05
 7.3893e-03  8.1260e-07  1.1498e-05
 7.8591e-03  8.9204e-07  1.0428e-05
 8.0144e-03  9.1676e-07  1.0116e-05
 8.1281e-03  9.3559e-07  9.8827e-06
 8.1814e-03  9.4505e-07  9.7712e-06
 8.2082e-03  9.5004e-07  9.7062e-06
 8.2582e-03  9.5787e-07  9.6420e-06
 8.9099e-03  1.0621e-06  8.5595e-06
 9.3937e-03  1.1445e-06  7.6834e-06
 9.7001e-03  1.1980e-06  7.2934e-06
 1.0286e-02  1.2968e-06  6.5539e-06
 1.0584e-02  1.3535e-06  6.1508e-06
 1.0785e-02  1.3968e-06  5.8647e-06
 1.1291e-02  1.5122e-06  5.3450e-06
 1.1460e-02  1.5523e-06  5.1742e-06
 1.2383e-02  1.8310e-06  4.1236e-06
 1.2423e-02  1.8482e-06  4.0841e-06
 1.2468e-02  1.8679e-06  4.0388e-06
 1.2992e-02  2.2255e-06  3.3828e-06
 1.3314e-02  1.0000e+05  1.0000e+05
 1.4218e-02  1.0000e+05  1.0000e+05
 1.4371e-02  1.0000e+05  1.0000e+05
 1.4430e-02  1.0000e+05  1.0000e+05
 1.4567e-02  1.0000e+05  1.0000e+05
 1.4727e-02  1.0000e+05  1.0000e+05
 1.5476e-02  1.0000e+05  1.0000e+05
 1.6256e-02  1.0000e+05  1.0000e+05
 1.6300e-02  1.0000e+05  1.0000e+05
 1.6324e-02  1.0000e+05  1.0000e+05
 1.6411e-02  1.0000e+05  1.0000e+05
 1.6457e-02  1.0000e+05  1.0000e+05
 1.7340e-02  1.0000e+05  1.0000e+05
 1.7778e-02  1.0000e+05  1.0000e+05
 1.7936e-02  1.0000e+05  1.0000e+05
 1.7971e-02  1.0000e+05  1.0000e+05
 1.8175e-02  1.0000e+05  1.0000e+05
 1.8743e-02  1.0000e+05  1.0000e+05
 1.8818e-02  1.0000e+05  1.0000e+05
 1.8844e-02  1.0000e+05  1.0000e+05
 1.8881e-02  1.0000e+05  1.0000e+05
 1.8911e-02  1.0000e+05  1.0000e+05
 1.9132e-02  1.0000e+05  1.0000e+05
 1.9137e-02  1.0000e+05  1.0000e+05
