-1.000000000000000000e+00 -3.719650868169310343e+00
-8.999999999999999112e-01 -3.719650434880878542e+00
-7.999999999999998224e-01 -3.719649748163073699e+00
-7.000000000000001776e-01 -3.719648659797794910e+00
-6.000000000000000888e-01 -3.719646934874252686e+00
-5.000000000000000000e-01 -3.719644201078047718e+00
-3.999999999999998557e-01 -3.719639868348235456e+00
-2.999999999999997669e-01 -3.719633001687729479e+00
-2.000000000000001499e-01 -3.719622119133522364e+00
-1.000000000000001305e-01 -3.719604872719390443e+00
0.000000000000000000e+00 -3.719577542085631183e+00
1.000000000000001027e-01 -3.719534233517201027e+00
2.000000000000001499e-01 -3.719465612753443118e+00
2.999999999999998224e-01 -3.719356902677866561e+00
4.000000000000002998e-01 -3.719184728946755669e+00
5.000000000000000000e-01 -3.718912145943388925e+00
6.000000000000000888e-01 -3.718480879016595519e+00
7.000000000000001776e-01 -3.717799231178300801e+00
7.999999999999998224e-01 -3.716723535154189406e+00
9.000000000000003553e-01 -3.715030205320478007e+00
1.000000000000000000e+00 -3.712374973616821894e+00
1.100000000000000089e+00 -3.708236461278950902e+00
1.200000000000000178e+00 -3.701845283573068190e+00
1.300000000000000266e+00 -3.692111875499526796e+00
1.400000000000000355e+00 -3.677587316138016593e+00
1.500000000000000000e+00 -3.656527791776683411e+00
1.600000000000000089e+00 -3.627142808820786879e+00
1.700000000000000178e+00 -3.588048487364507988e+00
1.800000000000000266e+00 -3.538762533081208694e+00
1.900000000000000355e+00 -3.479901937800205403e+00
2.000000000000000000e+00 -3.412842943264162265e+00
2.100000000000000089e+00 -3.339073664759353743e+00
2.200000000000000178e+00 -3.259734367386948772e+00
2.300000000000000266e+00 -3.175615047636131116e+00
2.400000000000000355e+00 -3.087396862639519401e+00
2.500000000000000000e+00 -2.995806156279499977e+00
2.600000000000000089e+00 -2.901603037837983123e+00
2.700000000000000178e+00 -2.805489678321219316e+00
2.800000000000000266e+00 -2.708040675687607202e+00
2.900000000000000355e+00 -2.609690537617311623e+00
3.000000000000000000e+00 -2.510743467422265951e+00
3.100000000000000533e+00 -2.411404783846128552e+00
3.200000000000000178e+00 -2.311809953655929117e+00
3.299999999999999822e+00 -2.212041096335560564e+00
3.400000000000000355e+00 -2.112147917718899759e+00
3.500000000000000000e+00 -2.012152541929239646e+00
3.600000000000000533e+00 -1.912055609398368938e+00
3.700000000000000178e+00 -1.811834955366655731e+00
3.800000000000000711e+00 -1.711444260234195713e+00
3.900000000000000355e+00 -1.610796055598062049e+00
4.000000000000000000e+00 -1.509748787123331271e+00
4.100000000000000533e+00 -1.408067563376331321e+00
4.200000000000000178e+00 -1.305370065788527212e+00
4.300000000000000711e+00 -1.201019346357163231e+00
4.400000000000000355e+00 -1.093938124333723838e+00
4.500000000000000000e+00 -9.822166928065205749e-01
4.600000000000000533e+00 -8.622340408402852097e-01
4.700000000000000178e+00 -7.262286337889996002e-01
4.800000000000000711e+00 -5.530879334150868853e-01
4.900000000000000355e+00 -2.330614574632060565e-01
5.000000000000000000e+00 -1.704068873434323450e-01
5.100000000000000533e+00 -3.767442752099258718e-01
5.200000000000000178e+00 -4.475016762110734514e-01
5.300000000000000711e+00 -4.825845908347736191e-01
5.400000000000000355e+00 -5.021150055423719838e-01
5.500000000000000000e+00 -5.135901437484414744e-01
5.600000000000000533e+00 -5.205299747360295770e-01
5.700000000000000178e+00 -5.247971285921726459e-01
5.800000000000000711e+00 -5.274469547731777119e-01
5.900000000000000355e+00 -5.291023729027360956e-01
6.000000000000000000e+00 -5.301404191842185032e-01
