#      mass       lower
 8.9907e-03  6.2057e-05
 9.0814e-03  5.1834e-05
 9.1546e-03  5.7068e-05
 9.2284e-03  6.1288e-05
 9.3215e-03  5.4581e-05
 9.3967e-03  5.5663e-05
 9.4724e-03  5.2392e-05
 9.5488e-03  5.1374e-05
 9.6258e-03  4.5754e-05
 9.7034e-03  3.9252e-05
 9.8013e-03  4.2987e-05
 9.8803e-03  3.8217e-05
 9.9599e-03  3.9393e-05
 1.0040e-02  3.9604e-05
 1.0121e-02  3.2092e-05
 1.0182e-02  3.7475e-05
 1.0264e-02  2.5951e-05
 1.0347e-02  3.1246e-05
 1.0431e-02  3.0858e-05
 1.0515e-02  4.1630e-05
 1.0599e-02  4.3682e-05
 1.0663e-02  4.4547e-05
 1.0749e-02  4.0967e-05
 1.0836e-02  4.1779e-05
 1.0923e-02  4.1114e-05
 1.1034e-02  4.3682e-05
 1.1123e-02  4.5591e-05
 1.1235e-02  4.1853e-05
 1.1325e-02  4.1927e-05
 1.1440e-02  4.0316e-05
 1.1532e-02  4.0532e-05
 1.1625e-02  3.5905e-05
 1.1742e-02  3.2669e-05
 1.1837e-02  3.6034e-05
 1.1932e-02  4.0387e-05
 1.2028e-02  4.3838e-05
 1.2125e-02  4.0676e-05
 1.2223e-02  4.1040e-05
 1.2322e-02  3.9392e-05
 1.2421e-02  3.0476e-05
 1.2521e-02  3.3138e-05
 1.2622e-02  3.0584e-05
 1.2724e-02  3.0694e-05
 1.2827e-02  3.2437e-05
 1.2930e-02  3.9322e-05
 1.3034e-02  3.6944e-05
 1.3139e-02  3.9887e-05
 1.3245e-02  3.4158e-05
 1.3325e-02  3.7542e-05
 1.3433e-02  3.3021e-05
 1.3541e-02  2.2429e-05
 1.3623e-02  2.7434e-05
 1.3733e-02  2.5095e-05
 1.3843e-02  3.3554e-05
 1.3927e-02  3.7209e-05
 1.4039e-02  4.3838e-05
 1.4124e-02  4.0967e-05
 1.4238e-02  4.2152e-05
 1.4324e-02  3.8490e-05
 1.4439e-02  4.2227e-05
 1.4527e-02  3.8765e-05
 1.4644e-02  3.2207e-05
 1.4762e-02  3.5650e-05
 1.4881e-02  4.4309e-05
 1.5001e-02  5.0918e-05
 1.5122e-02  4.7668e-05
 1.5244e-02  4.8612e-05
 1.5366e-02  4.5999e-05
 1.5459e-02  4.6576e-05
 1.5584e-02  3.9112e-05
 1.5710e-02  3.1807e-05
 1.5836e-02  3.1301e-05
 1.5964e-02  3.7142e-05
 1.6060e-02  4.0172e-05
 1.6190e-02  3.6747e-05
 1.6320e-02  3.6098e-05
 1.6419e-02  3.9745e-05
 1.6551e-02  3.9392e-05
 1.6685e-02  3.5271e-05
 1.6786e-02  3.8149e-05
 1.6921e-02  4.4547e-05
